VNA:  37397C
 
MODEL:                       DATE:     11/06/2014  19:15        PAGE 1
DEVICE ID:                   OPERATOR:  
START:      4.600000000 GHz  GATE START:       -        ERROR CORR: NONE       
STOP:       4.660000000 GHz  GATE STOP:        -        AVERAGING:   1 PT 
STEP:       0.000037500 GHz  GATE:             -        IF BNDWDTH: 10 Hz 
                             WINDOW:           - 
                      ---CH1--- 
PARAMETER:              -S21-  
NORMALIZATION:      DATA & MEMORY 
REFERENCE PLANE:         0.0000mm 
SMOOTHING:           0.0 PERCENT 
DELAY APERTURE:           - 
MARKERS: 
MKR     FREQ          MAGNITUDE 
#       GHz              dB 
1     4.619987500     -33.450     
FREQUENCY POINTS: 
PNT     FREQ          MAGNITUDE 
#       GHz              dB 
841    4.631500000    -19.159     
842    4.631537500    -18.862     
843    4.631575000    -18.812     
844    4.631612500    -18.819     
845    4.631650000    -18.598     
846    4.631687500    -19.651     
847    4.631725000    -19.077     
848    4.631762500    -18.861     
849    4.631800000    -19.034     
850    4.631837500    -18.781     
851    4.631875000    -19.145     
852    4.631912500    -19.775     
853    4.631950000    -19.787     
854    4.631987500    -19.051     
855    4.632025000    -19.150     
856    4.632062500    -19.658     
857    4.632100000    -20.257     
858    4.632137500    -19.617     
859    4.632175000    -20.831     
860    4.632212500    -19.751     
861    4.632250000    -19.712     
862    4.632287500    -19.596     
863    4.632325000    -19.912     
864    4.632362500    -20.722     
865    4.632400000    -20.168     
866    4.632437500    -19.353     
867    4.632475000    -20.131     
868    4.632512500    -20.093     
869    4.632550000    -20.426     
870    4.632587500    -19.597     
871    4.632625000    -19.697     
872    4.632662500    -20.354     
873    4.632700000    -19.718     
874    4.632737500    -20.060     
875    4.632775000    -19.876     
876    4.632812500    -20.184     
877    4.632850000    -19.677     
878    4.632887500    -20.585     
879    4.632925000    -20.697     
880    4.632962500    -20.527     
881    4.633000000    -20.385     
882    4.633037500    -20.847     
883    4.633075000    -20.259     
884    4.633112500    -20.348     
885    4.633150000    -20.766     
886    4.633187500    -20.649     
887    4.633225000    -20.671     
888    4.633262500    -21.048     
889    4.633300000    -20.991     
890    4.633337500    -21.262     
891    4.633375000    -20.867     
892    4.633412500    -20.809     
893    4.633450000    -20.631     
894    4.633487500    -20.680     
895    4.633525000    -21.429     
896    4.633562500    -21.653     
897    4.633600000    -21.317     
898    4.633637500    -21.106     
899    4.633675000    -20.782     
900    4.633712500    -21.258     
901    4.633750000    -21.584     
902    4.633787500    -21.134     
903    4.633825000    -20.979     
904    4.633862500    -20.736     
905    4.633900000    -20.860     
906    4.633937500    -21.100     
907    4.633975000    -20.782     
908    4.634012500    -21.718     
909    4.634050000    -21.029     
910    4.634087500    -20.757     
911    4.634125000    -21.612     
912    4.634162500    -21.513     
913    4.634200000    -21.085     
914    4.634237500    -21.429     
915    4.634275000    -21.696     
916    4.634312500    -20.682     
917    4.634350000    -21.453     
918    4.634387500    -20.956     
919    4.634425000    -21.622     
920    4.634462500    -21.469     
921    4.634500000    -22.347     
922    4.634537500    -22.725     
923    4.634575000    -22.199     
924    4.634612500    -21.730     
925    4.634650000    -21.360     
926    4.634687500    -21.116     
927    4.634725000    -22.502     
928    4.634762500    -22.095     
929    4.634800000    -21.254     
930    4.634837500    -21.661     
931    4.634875000    -21.737     
932    4.634912500    -21.572     
933    4.634950000    -22.546     
934    4.634987500    -21.950     
935    4.635025000    -21.564     
936    4.635062500    -21.496     
937    4.635100000    -21.834     
938    4.635137500    -21.997     
939    4.635175000    -22.446     
940    4.635212500    -21.645     
941    4.635250000    -19.868     
942    4.635287500    -20.097     
943    4.635325000    -20.500     
944    4.635362500    -20.745     
945    4.635400000    -20.678     
946    4.635437500    -20.459     
947    4.635475000    -20.812     
948    4.635512500    -19.893     
949    4.635550000    -19.712     
950    4.635587500    -20.334     
951    4.635625000    -19.982     
952    4.635662500    -19.983     
953    4.635700000    -20.315     
954    4.635737500    -20.807     
955    4.635775000    -21.267     
956    4.635812500    -20.779     
957    4.635850000    -20.606     
958    4.635887500    -21.073     
959    4.635925000    -20.749     
960    4.635962500    -19.987     
961    4.636000000    -21.316     
962    4.636037500    -20.316     
963    4.636075000    -21.438     
964    4.636112500    -20.800     
965    4.636150000    -20.973     
966    4.636187500    -20.924     
967    4.636225000    -20.661     
968    4.636262500    -21.188     
969    4.636300000    -21.438     
970    4.636337500    -20.924     
971    4.636375000    -20.634     
972    4.636412500    -20.509     
973    4.636450000    -21.150     
974    4.636487500    -21.183     
975    4.636525000    -21.197     
976    4.636562500    -21.466     
977    4.636600000    -21.307     
978    4.636637500    -21.650     
979    4.636675000    -21.552     
980    4.636712500    -21.685     
981    4.636750000    -21.310     
982    4.636787500    -22.345     
983    4.636825000    -21.075     
984    4.636862500    -21.683     
985    4.636900000    -21.306     
986    4.636937500    -21.101     
987    4.636975000    -22.242     
988    4.637012500    -21.513     
989    4.637050000    -21.159     
990    4.637087500    -21.459     
991    4.637125000    -22.198     
992    4.637162500    -21.729     
993    4.637200000    -21.883     
994    4.637237500    -21.463     
995    4.637275000    -22.250     
996    4.637312500    -21.204     
997    4.637350000    -21.497     
998    4.637387500    -21.544     
999    4.637425000    -21.976     
1000   4.637462500    -21.816     
1001   4.637500000    -23.055     
1002   4.637537500    -21.168     
1003   4.637575000    -22.284     
1004   4.637612500    -21.885     
1005   4.637650000    -23.028     
1006   4.637687500    -22.072     
1007   4.637725000    -22.465     
1008   4.637762500    -21.579     
1009   4.637800000    -22.234     
1010   4.637837500    -22.785     
1011   4.637875000    -21.516     
1012   4.637912500    -21.970     
1013   4.637950000    -21.831     
1014   4.637987500    -22.479     
1015   4.638025000    -21.906     
1016   4.638062500    -22.516     
1017   4.638100000    -23.060     
1018   4.638137500    -22.983     
1019   4.638175000    -22.056     
1020   4.638212500    -21.876     
1021   4.638250000    -21.185     
1022   4.638287500    -22.939     
1023   4.638325000    -21.981     
1024   4.638362500    -22.837     
1025   4.638400000    -22.777     
1026   4.638437500    -22.269     
1027   4.638475000    -22.923     
1028   4.638512500    -22.349     
1029   4.638550000    -22.361     
1030   4.638587500    -22.141     
1031   4.638625000    -22.180     
1032   4.638662500    -22.283     
1033   4.638700000    -23.563     
1034   4.638737500    -23.374     
1035   4.638775000    -22.953     
1036   4.638812500    -23.083     
1037   4.638850000    -22.702     
1038   4.638887500    -22.294     
1039   4.638925000    -22.345     
1040   4.638962500    -23.305     
1041   4.639000000    -22.322     
1042   4.639037500    -23.681     
1043   4.639075000    -22.581     
1044   4.639112500    -22.122     
1045   4.639150000    -23.269     
1046   4.639187500    -22.458     
1047   4.639225000    -22.939     
1048   4.639262500    -22.597     
1049   4.639300000    -22.980     
1050   4.639337500    -21.885     
1051   4.639375000    -22.885     
1052   4.639412500    -22.456     
1053   4.639450000    -23.855     
1054   4.639487500    -21.909     
1055   4.639525000    -23.611     
1056   4.639562500    -23.039     
1057   4.639600000    -22.744     
1058   4.639637500    -24.106     
1059   4.639675000    -23.363     
1060   4.639712500    -24.046     
1061   4.639750000    -22.104     
1062   4.639787500    -22.345     
1063   4.639825000    -22.713     
1064   4.639862500    -21.854     
1065   4.639900000    -23.050     
1066   4.639937500    -23.119     
1067   4.639975000    -23.560     
1068   4.640012500    -22.874     
1069   4.640050000    -23.438     
1070   4.640087500    -22.542     
1071   4.640125000    -23.641     
1072   4.640162500    -22.949     
1073   4.640200000    -23.889     
1074   4.640237500    -22.834     
1075   4.640275000    -23.637     
1076   4.640312500    -22.784     
1077   4.640350000    -23.720     
1078   4.640387500    -22.901     
1079   4.640425000    -23.930     
1080   4.640462500    -24.099     
1081   4.640500000    -23.119     
1082   4.640537500    -23.143     
1083   4.640575000    -23.763     
1084   4.640612500    -24.129     
1085   4.640650000    -23.532     
1086   4.640687500    -23.336     
1087   4.640725000    -23.540     
1088   4.640762500    -24.151     
1089   4.640800000    -23.207     
1090   4.640837500    -23.774     
1091   4.640875000    -23.318     
1092   4.640912500    -23.165     
1093   4.640950000    -23.282     
1094   4.640987500    -23.727     
1095   4.641025000    -23.623     
1096   4.641062500    -24.504     
1097   4.641100000    -23.628     
1098   4.641137500    -22.580     
1099   4.641175000    -23.747     
1100   4.641212500    -23.416     
1101   4.641250000    -24.688     
1102   4.641287500    -24.720     
1103   4.641325000    -22.678     
1104   4.641362500    -23.178     
1105   4.641400000    -22.891     
1106   4.641437500    -22.914     
1107   4.641475000    -23.601     
1108   4.641512500    -24.461     
1109   4.641550000    -23.389     
1110   4.641587500    -22.533     
1111   4.641625000    -23.095     
1112   4.641662500    -23.626     
1113   4.641700000    -23.079     
1114   4.641737500    -23.056     
1115   4.641775000    -24.110     
1116   4.641812500    -23.606     
1117   4.641850000    -23.909     
1118   4.641887500    -24.144     
1119   4.641925000    -22.883     
1120   4.641962500    -25.307     
1121   4.642000000    -24.192     
1122   4.642037500    -22.877     
1123   4.642075000    -24.352     
1124   4.642112500    -24.649     
1125   4.642150000    -23.898     
1126   4.642187500    -23.485     
1127   4.642225000    -23.037     
1128   4.642262500    -24.242     
1129   4.642300000    -25.374     
1130   4.642337500    -23.500     
1131   4.642375000    -23.915     
1132   4.642412500    -24.245     
1133   4.642450000    -24.718     
1134   4.642487500    -23.146     
1135   4.642525000    -23.475     
1136   4.642562500    -24.157     
1137   4.642600000    -23.923     
1138   4.642637500    -24.113     
1139   4.642675000    -23.726     
1140   4.642712500    -22.753     
1141   4.642750000    -24.797     
1142   4.642787500    -25.619     
1143   4.642825000    -24.338     
1144   4.642862500    -24.579     
1145   4.642900000    -24.680     
1146   4.642937500    -24.836     
1147   4.642975000    -23.932     
1148   4.643012500    -24.560     
1149   4.643050000    -23.817     
1150   4.643087500    -24.650     
1151   4.643125000    -24.069     
1152   4.643162500    -24.031     
1153   4.643200000    -24.556     
1154   4.643237500    -25.261     
1155   4.643275000    -24.215     
1156   4.643312500    -24.958     
1157   4.643350000    -25.397     
1158   4.643387500    -23.505     
1159   4.643425000    -24.441     
1160   4.643462500    -26.031     
1161   4.643500000    -23.899     
1162   4.643537500    -23.562     
1163   4.643575000    -25.079     
1164   4.643612500    -24.505     
1165   4.643650000    -24.882     
1166   4.643687500    -24.131     
1167   4.643725000    -24.573     
1168   4.643762500    -26.089     
1169   4.643800000    -25.465     
1170   4.643837500    -25.535     
1171   4.643875000    -24.897     
1172   4.643912500    -23.331     
1173   4.643950000    -24.211     
1174   4.643987500    -25.003     
1175   4.644025000    -23.554     
1176   4.644062500    -24.339     
1177   4.644100000    -24.428     
1178   4.644137500    -23.173     
1179   4.644175000    -24.763     
1180   4.644212500    -25.874     
1181   4.644250000    -24.374     
1182   4.644287500    -24.723     
1183   4.644325000    -25.042     
1184   4.644362500    -24.774     
1185   4.644400000    -23.227     
1186   4.644437500    -26.535     
1187   4.644475000    -24.089     
1188   4.644512500    -24.898     
1189   4.644550000    -25.169     
1190   4.644587500    -26.221     
1191   4.644625000    -24.194     
1192   4.644662500    -24.960     
1193   4.644700000    -24.786     
1194   4.644737500    -24.090     
1195   4.644775000    -24.434     
1196   4.644812500    -25.443     
1197   4.644850000    -25.179     
1198   4.644887500    -24.264     
1199   4.644925000    -25.080     
1200   4.644962500    -24.092     
1201   4.645000000    -25.599     
1202   4.645037500    -25.115     
1203   4.645075000    -24.223     
1204   4.645112500    -23.176     
1205   4.645150000    -25.021     
1206   4.645187500    -25.874     
1207   4.645225000    -24.724     
1208   4.645262500    -25.856     
1209   4.645300000    -25.807     
1210   4.645337500    -25.273     
1211   4.645375000    -25.425     
1212   4.645412500    -24.066     
1213   4.645450000    -24.713     
1214   4.645487500    -24.000     
1215   4.645525000    -25.123     
1216   4.645562500    -23.990     
1217   4.645600000    -24.261     
1218   4.645637500    -25.892     
1219   4.645675000    -24.413     
1220   4.645712500    -25.203     
1221   4.645750000    -25.508     
1222   4.645787500    -24.234     
1223   4.645825000    -25.165     
1224   4.645862500    -25.300     
1225   4.645900000    -24.207     
1226   4.645937500    -24.232     
1227   4.645975000    -25.503     
1228   4.646012500    -25.142     
1229   4.646050000    -26.262     
1230   4.646087500    -25.933     
1231   4.646125000    -25.299     
1232   4.646162500    -24.742     
1233   4.646200000    -25.787     
1234   4.646237500    -24.982     
1235   4.646275000    -24.673     
1236   4.646312500    -24.947     
1237   4.646350000    -26.189     
1238   4.646387500    -25.639     
1239   4.646425000    -26.891     
1240   4.646462500    -25.420     
1241   4.646500000    -27.322     
1242   4.646537500    -25.388     
1243   4.646575000    -25.673     
1244   4.646612500    -24.739     
1245   4.646650000    -25.237     
1246   4.646687500    -26.215     
1247   4.646725000    -25.642     
1248   4.646762500    -26.319     
1249   4.646800000    -26.356     
1250   4.646837500    -27.034     
1251   4.646875000    -25.874     
1252   4.646912500    -24.761     
1253   4.646950000    -27.200     
1254   4.646987500    -26.739     
1255   4.647025000    -26.366     
1256   4.647062500    -26.081     
1257   4.647100000    -24.873     
1258   4.647137500    -25.372     
1259   4.647175000    -26.652     
1260   4.647212500    -25.462     
1261   4.647250000    -27.172     
1262   4.647287500    -24.910     
1263   4.647325000    -25.226     
1264   4.647362500    -24.577     
1265   4.647400000    -26.647     
1266   4.647437500    -25.240     
1267   4.647475000    -25.171     
1268   4.647512500    -26.285     
1269   4.647550000    -25.036     
1270   4.647587500    -25.225     
1271   4.647625000    -27.086     
1272   4.647662500    -26.048     
1273   4.647700000    -25.924     
1274   4.647737500    -26.654     
1275   4.647775000    -24.904     
1276   4.647812500    -27.120     
1277   4.647850000    -25.666     
1278   4.647887500    -26.203     
1279   4.647925000    -24.451     
1280   4.647962500    -25.997     
1281   4.648000000    -25.509     
1282   4.648037500    -25.701     
1283   4.648075000    -26.707     
1284   4.648112500    -25.285     
1285   4.648150000    -26.300     
1286   4.648187500    -25.541     
1287   4.648225000    -25.632     
1288   4.648262500    -26.411     
1289   4.648300000    -26.066     
1290   4.648337500    -25.705     
1291   4.648375000    -25.900     
1292   4.648412500    -25.301     
1293   4.648450000    -26.130     
1294   4.648487500    -26.559     
1295   4.648525000    -25.912     
1296   4.648562500    -25.693     
1297   4.648600000    -24.650     
1298   4.648637500    -25.354     
1299   4.648675000    -26.257     
1300   4.648712500    -26.699     
1301   4.648750000    -26.979     
1302   4.648787500    -27.802     
1303   4.648825000    -24.910     
1304   4.648862500    -27.139     
1305   4.648900000    -25.191     
1306   4.648937500    -26.740     
1307   4.648975000    -25.844     
1308   4.649012500    -24.938     
1309   4.649050000    -25.915     
1310   4.649087500    -25.385     
1311   4.649125000    -26.745     
1312   4.649162500    -26.104     
1313   4.649200000    -25.812     
1314   4.649237500    -27.336     
1315   4.649275000    -25.095     
1316   4.649312500    -25.516     
1317   4.649350000    -25.517     
1318   4.649387500    -26.534     
1319   4.649425000    -24.753     
1320   4.649462500    -25.549     
1321   4.649500000    -26.463     
1322   4.649537500    -25.364     
1323   4.649575000    -24.576     
1324   4.649612500    -26.495     
1325   4.649650000    -27.511     
1326   4.649687500    -26.216     
1327   4.649725000    -26.597     
1328   4.649762500    -26.257     
1329   4.649800000    -26.403     
1330   4.649837500    -25.976     
1331   4.649875000    -26.775     
1332   4.649912500    -25.148     
1333   4.649950000    -26.090     
1334   4.649987500    -25.616     
1335   4.650025000    -26.127     
1336   4.650062500    -26.310     
1337   4.650100000    -24.976     
1338   4.650137500    -26.970     
1339   4.650175000    -26.678     
1340   4.650212500    -26.180     
1341   4.650250000    -25.726     
1342   4.650287500    -25.673     
1343   4.650325000    -25.549     
1344   4.650362500    -26.248     
1345   4.650400000    -26.046     
1346   4.650437500    -25.388     
1347   4.650475000    -28.623     
1348   4.650512500    -25.491     
1349   4.650550000    -26.183     
1350   4.650587500    -25.038     
1351   4.650625000    -27.018     
1352   4.650662500    -26.612     
1353   4.650700000    -27.646     
1354   4.650737500    -27.323     
1355   4.650775000    -26.643     
1356   4.650812500    -24.916     
1357   4.650850000    -26.858     
1358   4.650887500    -27.981     
1359   4.650925000    -26.263     
1360   4.650962500    -26.514     
1361   4.651000000    -25.996     
1362   4.651037500    -27.467     
1363   4.651075000    -25.895     
1364   4.651112500    -27.254     
1365   4.651150000    -26.874     
1366   4.651187500    -26.011     
1367   4.651225000    -26.408     
1368   4.651262500    -25.990     
1369   4.651300000    -26.636     
1370   4.651337500    -27.074     
1371   4.651375000    -25.845     
1372   4.651412500    -28.100     
1373   4.651450000    -26.539     
1374   4.651487500    -25.578     
1375   4.651525000    -27.206     
1376   4.651562500    -27.015     
1377   4.651600000    -25.746     
1378   4.651637500    -25.206     
1379   4.651675000    -26.608     
1380   4.651712500    -26.637     
1381   4.651750000    -26.426     
1382   4.651787500    -25.636     
1383   4.651825000    -27.874     
1384   4.651862500    -26.861     
1385   4.651900000    -27.248     
1386   4.651937500    -26.274     
1387   4.651975000    -25.674     
1388   4.652012500    -26.712     
1389   4.652050000    -25.237     
1390   4.652087500    -27.195     
1391   4.652125000    -27.030     
1392   4.652162500    -26.660     
1393   4.652200000    -26.855     
1394   4.652237500    -27.113     
1395   4.652275000    -28.255     
1396   4.652312500    -25.697     
1397   4.652350000    -26.464     
1398   4.652387500    -26.773     
1399   4.652425000    -27.241     
1400   4.652462500    -26.271     
1401   4.652500000    -26.060     
1402   4.652537500    -25.862     
1403   4.652575000    -25.452     
1404   4.652612500    -26.187     
1405   4.652650000    -26.914     
1406   4.652687500    -26.389     
1407   4.652725000    -26.226     
1408   4.652762500    -26.345     
1409   4.652800000    -27.066     
1410   4.652837500    -27.148     
1411   4.652875000    -27.182     
1412   4.652912500    -27.705     
1413   4.652950000    -27.600     
1414   4.652987500    -27.072     
1415   4.653025000    -26.989     
1416   4.653062500    -27.969     
1417   4.653100000    -27.879     
1418   4.653137500    -25.410     
1419   4.653175000    -27.953     
1420   4.653212500    -26.175     
1421   4.653250000    -27.667     
1422   4.653287500    -26.604     
1423   4.653325000    -25.265     
1424   4.653362500    -26.389     
1425   4.653400000    -27.183     
1426   4.653437500    -26.454     
1427   4.653475000    -26.604     
1428   4.653512500    -28.534     
1429   4.653550000    -25.949     
1430   4.653587500    -25.294     
1431   4.653625000    -27.853     
1432   4.653662500    -26.861     
1433   4.653700000    -26.872     
1434   4.653737500    -25.603     
1435   4.653775000    -25.550     
1436   4.653812500    -27.953     
1437   4.653850000    -28.080     
1438   4.653887500    -26.285     
1439   4.653925000    -26.076     
1440   4.653962500    -27.660     
1441   4.654000000    -26.915     
1442   4.654037500    -28.026     
1443   4.654075000    -26.635     
1444   4.654112500    -26.585     
1445   4.654150000    -26.650     
1446   4.654187500    -27.612     
1447   4.654225000    -27.790     
1448   4.654262500    -25.710     
1449   4.654300000    -27.347     
1450   4.654337500    -29.855     
1451   4.654375000    -27.797     
1452   4.654412500    -25.992     
1453   4.654450000    -28.349     
1454   4.654487500    -25.619     
1455   4.654525000    -27.080     
1456   4.654562500    -27.994     
1457   4.654600000    -27.042     
1458   4.654637500    -26.828     
1459   4.654675000    -25.712     
1460   4.654712500    -26.626     
1461   4.654750000    -28.327     
1462   4.654787500    -25.729     
1463   4.654825000    -26.774     
1464   4.654862500    -26.394     
1465   4.654900000    -26.873     
1466   4.654937500    -27.185     
1467   4.654975000    -27.289     
1468   4.655012500    -27.984     
1469   4.655050000    -27.659     
1470   4.655087500    -26.261     
1471   4.655125000    -26.976     
1472   4.655162500    -27.804     
1473   4.655200000    -26.304     
1474   4.655237500    -28.098     
1475   4.655275000    -26.870     
1476   4.655312500    -27.833     
1477   4.655350000    -26.515     
1478   4.655387500    -25.776     
1479   4.655425000    -26.364     
1480   4.655462500    -26.840     
1481   4.655500000    -28.136     
1482   4.655537500    -26.214     
1483   4.655575000    -27.515     
1484   4.655612500    -27.965     
1485   4.655650000    -26.674     
1486   4.655687500    -29.898     
1487   4.655725000    -28.005     
1488   4.655762500    -27.477     
1489   4.655800000    -25.440     
1490   4.655837500    -27.458     
1491   4.655875000    -26.549     
1492   4.655912500    -26.740     
1493   4.655950000    -27.140     
1494   4.655987500    -28.288     
1495   4.656025000    -27.972     
1496   4.656062500    -28.652     
1497   4.656100000    -29.085     
1498   4.656137500    -27.721     
1499   4.656175000    -28.019     
1500   4.656212500    -27.795     
1501   4.656250000    -27.218     
1502   4.656287500    -26.599     
1503   4.656325000    -27.364     
1504   4.656362500    -27.203     
1505   4.656400000    -25.906     
1506   4.656437500    -27.433     
1507   4.656475000    -28.415     
1508   4.656512500    -25.823     
1509   4.656550000    -27.046     
1510   4.656587500    -27.004     
1511   4.656625000    -27.675     
1512   4.656662500    -27.017     
1513   4.656700000    -27.353     
1514   4.656737500    -27.767     
1515   4.656775000    -26.525     
1516   4.656812500    -27.966     
1517   4.656850000    -26.379     
1518   4.656887500    -27.132     
1519   4.656925000    -26.921     
1520   4.656962500    -26.185     
1521   4.657000000    -26.304     
1522   4.657037500    -28.246     
1523   4.657075000    -26.876     
1524   4.657112500    -27.459     
1525   4.657150000    -27.476     
1526   4.657187500    -28.662     
1527   4.657225000    -26.332     
1528   4.657262500    -28.450     
1529   4.657300000    -28.279     
1530   4.657337500    -26.558     
1531   4.657375000    -26.756     
1532   4.657412500    -27.718     
1533   4.657450000    -26.689     
1534   4.657487500    -26.981     
1535   4.657525000    -26.701     
1536   4.657562500    -27.858     
1537   4.657600000    -28.054     
1538   4.657637500    -26.200     
1539   4.657675000    -27.427     
1540   4.657712500    -27.132     
1541   4.657750000    -26.629     
1542   4.657787500    -27.424     
1543   4.657825000    -26.239     
1544   4.657862500    -27.644     
1545   4.657900000    -26.641     
1546   4.657937500    -26.916     
1547   4.657975000    -27.083     
1548   4.658012500    -28.853     
1549   4.658050000    -27.382     
1550   4.658087500    -26.818     
1551   4.658125000    -26.330     
1552   4.658162500    -26.174     
1553   4.658200000    -28.079     
1554   4.658237500    -26.748     
1555   4.658275000    -28.586     
1556   4.658312500    -27.856     
1557   4.658350000    -27.307     
1558   4.658387500    -27.591     
1559   4.658425000    -27.712     
1560   4.658462500    -27.565     
1561   4.658500000    -29.094     
1562   4.658537500    -27.316     
1563   4.658575000    -27.054     
1564   4.658612500    -25.990     
1565   4.658650000    -26.452     
1566   4.658687500    -26.460     
1567   4.658725000    -27.116     
1568   4.658762500    -28.447     
1569   4.658800000    -26.932     
1570   4.658837500    -26.379     
1571   4.658875000    -27.609     
1572   4.658912500    -26.880     
1573   4.658950000    -25.400     
1574   4.658987500    -27.739     
1575   4.659025000    -27.056     
1576   4.659062500    -28.039     
1577   4.659100000    -26.412     
1578   4.659137500    -28.114     
1579   4.659175000    -27.754     
1580   4.659212500    -29.363     
1581   4.659250000    -27.534     
1582   4.659287500    -27.621     
1583   4.659325000    -26.910     
1584   4.659362500    -27.649     
1585   4.659400000    -28.623     
1586   4.659437500    -26.152     
1587   4.659475000    -27.433     
1588   4.659512500    -28.124     
1589   4.659550000    -28.135     
1590   4.659587500    -27.306     
1591   4.659625000    -28.520     
1592   4.659662500    -27.416     
1593   4.659700000    -27.034     
1594   4.659737500    -28.645     
1595   4.659775000    -26.749     
1596   4.659812500    -28.487     
1597   4.659850000    -26.332     
1598   4.659887500    -26.932     
1599   4.659925000    -27.042     
1600   4.659962500    -27.462     
1601   4.660000000    -27.918     
